3528,46577951,secondary,119,215,-73.9472602,40.8379956,-73.9469759,40.8382107
3532,46577953,secondary,521,80,-73.9453526,40.8342912,-73.9453257,40.8336979
3534,46577954,secondary,637,639,-73.9448113,40.8340611,-73.9450015,40.8341411
3535,46577954,secondary,639,521,-73.9450015,40.8341411,-73.9453526,40.8342912
3537,46577955,secondary,177,64,-73.9443745,40.8346611,-73.9445661,40.834739
3539,46577961,secondary,153,526,-73.9488318,40.836532,-73.9456209,40.8351645
3559,46579577,secondary,142,640,-73.9805755,40.7699112,-73.979193,40.771782
3588,46591062,secondary,642,354,-73.9323138,40.8461493,-73.9318397,40.8467983
3589,46591067,primary,499,397,-73.9376885,40.8483904,-73.9370276,40.8489682
3590,46591073,secondary,410,357,-73.935172,40.847358,-73.934693,40.847999
3592,46591073,secondary,357,240,-73.934693,40.847999,-73.933731,40.849321
3601,46591084,secondary,430,525,-73.9391904,40.8486855,-73.9389502,40.8493123
3611,46592773,secondary,174,276,-73.9412201,40.851404,-73.9418352,40.8518137
3615,46593910,primary,175,239,-73.9294839,40.8475695,-73.9308625,40.8481397
3617,46609036,secondary,644,407,-74.001095,40.736564,-74.0027728,40.7393657
3624,46613635,secondary,645,646,-73.95276,40.805028,-73.9516525,40.8045666
3635,46613661,secondary,186,108,-73.949054,40.7971081,-73.949699,40.797086
3681,46613697,secondary,136,295,-73.959311,40.780173,-73.9609186,40.7808558
3684,46613711,secondary,286,487,-73.969825,40.768646,-73.9722363,40.7688549
3713,46625537,secondary,649,1,-73.933896,40.8141962,-73.9341897,40.81421
3716,46629376,secondary,170,558,-73.9823467,40.7108766,-73.9847108,40.7107224
3723,46694753,secondary,10,449,-73.967039,40.772461,-73.9654336,40.7717839
3726,46694753,secondary,449,650,-73.9654336,40.7717839,-73.9639165,40.771144
3727,46694753,secondary,650,588,-73.9639165,40.771144,-73.9636829,40.7710455
3730,46694753,secondary,588,123,-73.9636829,40.7710455,-73.9622107,40.7704245
3733,46694753,secondary,123,652,-73.9622107,40.7704245,-73.9606044,40.769747
3736,46694753,secondary,652,30,-73.9606044,40.769747,-73.9583631,40.7688015
3739,46694753,secondary,30,654,-73.9583631,40.7688015,-73.9559988,40.7678043
3742,46694753,secondary,654,329,-73.9559988,40.7678043,-73.9537482,40.7668593
3743,46694759,secondary,655,578,-73.9514025,40.7667452,-73.953249,40.7675414
3745,47795999,secondary,640,390,-73.979193,40.771782,-73.978728,40.772417
3750,47796089,secondary,574,543,-73.957696,40.801232,-73.955368,40.80442
3756,47796089,secondary,543,656,-73.955368,40.80442,-73.952917,40.80778
3765,50603617,primary,246,659,-73.975224,40.744505,-73.973512,40.743782
3767,50654436,secondary,662,257,-73.9586576,40.8216237,-73.9596517,40.8203291
3773,50654436,secondary,257,372,-73.9596517,40.8203291,-73.961038,40.818704
3793,68196311,secondary,100,210,-73.943066,40.840193,-73.9447121,40.8410394
3808,68196317,secondary,12,663,-73.9384302,40.8429055,-73.939255,40.842436
3810,68196323,secondary,664,178,-73.9398455,40.8385135,-73.9410885,40.8391601
3812,68196323,secondary,178,26,-73.9410885,40.8391601,-73.9412769,40.8392425
3829,68196325,secondary,100,447,-73.943066,40.840193,-73.9441039,40.8353715
3842,68325079,primary,373,665,-73.9983286,40.7608279,-73.9954726,40.7596264
3856,68506901,trunk,307,438,-73.9948535,40.7692528,-73.9942173,40.7715086
3859,68506902,trunk,350,304,-73.9241617,40.8764913,-73.9950615,40.7693328
3870,68518745,secondary,666,667,-73.9490935,40.8343523,-73.9469169,40.8349476
3871,68518746,secondary,667,635,-73.9469169,40.8349476,-73.9490635,40.8344377
3872,68668516,secondary,327,545,-73.997655,40.720836,-73.998196,40.721063
3888,68668522,secondary,391,232,-73.9619593,40.759619,-73.959722,40.758663
3915,68668526,primary,513,668,-73.982557,40.7313565,-73.9803529,40.730428
3918,68668527,secondary,143,136,-73.959774,40.779542,-73.959311,40.780173
3921,68668527,secondary,136,70,-73.959311,40.780173,-73.9588106,40.7808689
3927,68668532,secondary,295,19,-73.9609186,40.7808558,-73.9613747,40.7802227
3943,68668532,secondary,19,208,-73.9613747,40.7802227,-73.9637494,40.7770004
3953,68668532,secondary,208,10,-73.9637494,40.7770004,-73.967039,40.772461
3954,68668533,secondary,335,669,-73.9800838,40.783893,-73.9811702,40.7843497
3956,68668533,secondary,669,528,-73.9811702,40.7843497,-73.9826602,40.7849758
3979,68668539,secondary,671,79,-73.999956,40.718017,-73.998524,40.719786
3980,68668539,secondary,79,327,-73.998524,40.719786,-73.997655,40.720836
3983,68668540,primary,213,541,-74.003806,40.7532728,-74.0009843,40.7520763
3991,68668541,secondary,173,196,-73.9895958,40.7415497,-73.9936067,40.7360129
3992,68668542,primary,651,74,-73.9202964,40.8626109,-73.9196152,40.8634463
4005,68668544,secondary,70,382,-73.9588106,40.7808689,-73.9541598,40.7872313
4009,68668546,secondary,544,57,-74.0046175,40.7213697,-74.0006449,40.7208634
4012,68668546,secondary,57,362,-74.0006449,40.7208634,-73.999061,40.720044
4013,68668546,secondary,362,79,-73.999061,40.720044,-73.998524,40.719786
4014,68668548,primary,137,172,-73.9583909,40.8158075,-73.959493,40.817007
4016,68668549,secondary,260,22,-73.9553885,40.7994807,-73.9578682,40.8005212
4017,68668550,secondary,510,557,-73.9505823,40.8264958,-73.9519791,40.8270794
4020,68668551,secondary,673,44,-73.9615093,40.7602403,-73.9592537,40.7593048
4025,68668554,secondary,382,292,-73.9541598,40.7872313,-73.953672,40.787901
4039,68668560,secondary,340,674,-73.9766072,40.7883609,-73.9778627,40.7888872
4048,68668561,secondary,42,675,-73.9844165,40.7747952,-73.9872606,40.7760287
4051,68668562,secondary,48,676,-74.007052,40.718269,-74.0088192,40.7160188
4052,68668562,secondary,676,328,-74.0088192,40.7160188,-74.0092214,40.7155224
4059,68668564,secondary,67,295,-73.9604135,40.7815447,-73.9609186,40.7808558
4072,68674960,secondary,522,461,-73.9788111,40.750392,-73.9780444,40.7514189
4075,68674961,secondary,401,677,-73.9812613,40.7470478,-73.9803098,40.7483355
4076,68674961,secondary,677,678,-73.9803098,40.7483355,-73.9798606,40.7489496
4079,68674961,secondary,678,522,-73.9798606,40.7489496,-73.9788111,40.750392
4091,68674962,secondary,385,72,-73.9526675,40.7866018,-73.957306,40.7802344
4099,68674962,secondary,72,404,-73.957306,40.7802344,-73.9606194,40.775675
4107,68674962,secondary,404,650,-73.9606194,40.775675,-73.9639165,40.771144
4114,68674962,secondary,650,249,-73.9639165,40.771144,-73.9667158,40.7673389
4115,68674962,secondary,249,679,-73.9667158,40.7673389,-73.9671748,40.7667142
4120,68674962,secondary,679,529,-73.9671748,40.7667142,-73.9694382,40.7635824
4121,68674962,secondary,529,680,-73.9694382,40.7635824,-73.9699023,40.7629704
4123,68674962,secondary,680,566,-73.9699023,40.7629704,-73.9708574,40.7616646
4132,68674968,secondary,523,681,-73.9789023,40.7506098,-73.9800511,40.7490283
4133,68674968,secondary,681,140,-73.9800511,40.7490283,-73.9805026,40.7484151
4135,68674968,secondary,140,306,-73.9805026,40.7484151,-73.9814491,40.7471233
4148,91383966,primary,682,198,-73.9817632,40.7684033,-73.9820402,40.7705153
4153,95181768,trunk,466,536,-74.0087517,40.7430653,-74.0101186,40.7385169
4174,95181773,secondary,676,549,-74.0088192,40.7160188,-74.0082309,40.7219848
4184,104144064,primary,125,683,-73.924733,40.8615472,-73.9246404,40.8613935
4189,110777345,secondary,166,5,-73.9923742,40.7150548,-73.9926338,40.7151365
4192,110777346,primary,166,460,-73.9923742,40.7150548,-73.991176,40.717343
4197,114654203,primary,632,684,-73.9818982,40.7782561,-73.9816256,40.7786177
4198,116672333,secondary,531,103,-74.0070372,40.7489204,-74.006932,40.7488769
4201,116672333,secondary,103,608,-74.006932,40.7488769,-74.004168,40.74769
4202,116672333,secondary,608,685,-74.004168,40.74769,-74.0013688,40.7465084
4207,116672642,secondary,686,539,-74.0069526,40.7294927,-74.0051677,40.729464
4260,118714476,trunk,365,493,-74.0082754,40.7502561,-74.0066114,40.7544696
4494,125436141,secondary,463,226,-74.0036256,40.7136499,-74.000274,40.717619
4495,125436141,secondary,226,671,-74.000274,40.717619,-73.999956,40.718017
4505,125480074,primary,205,687,-73.9828783,40.7667155,-73.9819972,40.7676883
4507,126140593,primary,689,691,-73.914009,40.87116,-73.9103745,40.8740667
4525,127693383,secondary,363,692,-73.9984851,40.7452952,-73.9934596,40.7521959
4527,127693384,secondary,686,407,-74.0069526,40.7294927,-74.0027728,40.7393657
4530,127693388,primary,685,370,-74.0013688,40.7465084,-74.0048213,40.7416415
4535,128578947,secondary,640,389,-73.979193,40.771782,-73.9778045,40.7717877
4540,139919706,primary,133,490,-73.9966605,40.7552114,-73.9976177,40.753945
4542,141125506,primary,693,689,-73.9145779,40.8708669,-73.914009,40.87116
4549,144001605,primary,659,18,-73.973512,40.743782,-73.972567,40.7450709
4566,157014137,primary,569,356,-73.9744848,40.7466699,-73.974927,40.7460675
4569,160061999,secondary,428,694,-73.9430547,40.8487315,-73.9430192,40.8491109
4574,162041587,primary,571,464,-73.9751082,40.7354184,-73.9744611,40.7327577
4588,164839573,primary,314,695,-73.9307617,40.8593942,-73.92548,40.861332
4595,164842044,primary,695,125,-73.92548,40.861332,-73.924733,40.8615472
4596,164842044,primary,125,324,-73.924733,40.8615472,-73.9244087,40.8616676
4597,164842044,primary,324,697,-73.9244087,40.8616676,-73.9241374,40.8618235
4598,164842046,primary,697,698,-73.9241374,40.8618235,-73.9244554,40.8617501
4600,164842046,primary,698,117,-73.9244554,40.8617501,-73.9247908,40.8616308
4603,164842046,primary,117,695,-73.9247908,40.8616308,-73.92548,40.861332
4605,164842049,primary,697,437,-73.9241374,40.8618235,-73.9206112,40.863121
4608,164842051,primary,683,414,-73.9246404,40.8613935,-73.9240648,40.8617455
4609,164842564,primary,324,414,-73.9244087,40.8616676,-73.9240648,40.8617455
4612,164842564,primary,414,688,-73.9240648,40.8617455,-73.9205688,40.8630456
4614,164842564,primary,688,74,-73.9205688,40.8630456,-73.9196152,40.8634463
4617,164842565,primary,699,698,-73.92066,40.8631896,-73.9244554,40.8617501
4631,164867233,primary,592,314,-73.9311471,40.8591806,-73.9307617,40.8593942
4634,164873474,primary,21,203,-73.9272714,40.8655306,-73.9284202,40.8656391
4646,164874520,secondary,651,688,-73.9202964,40.8626109,-73.9205688,40.8630456
4647,164874520,secondary,688,437,-73.9205688,40.8630456,-73.9206112,40.863121
4650,165399196,primary,700,693,-73.9105351,40.8741803,-73.9145779,40.8708669
4657,165409451,secondary,589,689,-73.915183,40.869551,-73.914009,40.87116
4659,165416279,primary,480,33,-73.918943,40.864463,-73.9158633,40.8631878
4660,165422864,primary,174,431,-73.9412201,40.851404,-73.9413134,40.8513259
4662,165422864,primary,431,73,-73.9413134,40.8513259,-73.941692,40.8507923
4670,165422866,secondary,694,51,-73.9430192,40.8491109,-73.9419631,40.8517114
4677,165423253,secondary,694,428,-73.9430192,40.8491109,-73.9430547,40.8487315
4679,165426549,secondary,557,666,-73.9519791,40.8270794,-73.9490935,40.8343523
4680,165453010,secondary,666,635,-73.9490935,40.8343523,-73.9490635,40.8344377
4687,165468359,secondary,638,479,-73.93986,40.825648,-73.9358977,40.8275701
4693,165473832,secondary,520,503,-73.9391533,40.821668,-73.9419205,40.8228413
4696,165473832,secondary,503,39,-73.9419205,40.8228413,-73.9447664,40.8240379
4698,165473832,secondary,39,323,-73.9447664,40.8240379,-73.947602,40.8252298
4699,165473832,secondary,323,701,-73.947602,40.8252298,-73.9503944,40.8264178
4719,165775306,primary,91,134,-73.9975944,40.7140611,-73.9980743,40.7137811
4720,165777194,primary,122,473,-73.9941321,40.7200948,-73.9939823,40.7203048
4722,165777195,primary,122,702,-73.9941321,40.7200948,-73.9948124,40.7184578
4727,165777635,primary,473,703,-73.9939823,40.7203048,-73.9925624,40.7240528
4737,166038145,secondary,369,704,-73.9947223,40.7164964,-73.9950325,40.7158789
4742,166038501,primary,568,28,-73.9953614,40.715764,-73.9960723,40.7162403
4755,167922075,secondary,381,598,-73.9816187,40.7677437,-73.9810182,40.7676993
4761,167922077,primary,195,705,-73.9939359,40.7589791,-73.9926312,40.7584296
4764,169267536,primary,158,707,-73.9678549,40.7515409,-73.9669199,40.7529061
4767,169267536,primary,707,255,-73.9669199,40.7529061,-73.966596,40.7532554
4775,169267539,trunk,467,597,-73.9989689,40.7636177,-73.998495,40.7642389
4779,169267541,primary,626,285,-73.96852,40.754877,-73.968978,40.754251
4783,169267542,primary,285,623,-73.968978,40.754251,-73.970341,40.752379
4784,169267542,primary,623,43,-73.970341,40.752379,-73.970804,40.751748
4786,169267543,secondary,626,366,-73.96852,40.754877,-73.9661536,40.753876
4789,169267544,secondary,255,285,-73.966596,40.7532554,-73.968978,40.754251
4792,169267544,secondary,285,625,-73.968978,40.754251,-73.9711944,40.7551864
4802,169381957,secondary,708,710,-73.9820581,40.7787921,-73.9844842,40.7798073
4809,169381959,secondary,710,669,-73.9844842,40.7798073,-73.9811702,40.7843497
4816,169381959,secondary,669,674,-73.9811702,40.7843497,-73.9778627,40.7888872
4822,169381960,primary,343,391,-73.9629223,40.7583127,-73.9619593,40.759619
4830,169381965,primary,673,147,-73.9615093,40.7602403,-73.9610636,40.7608639
4832,169383514,trunk,596,263,-73.9987139,40.7643295,-74.0013215,40.7620687
4834,169383516,primary,643,476,-73.9696886,40.7487808,-73.9694314,40.7493242
4844,169383518,primary,643,190,-73.9696886,40.7487808,-73.9709376,40.7451712
4847,169383518,primary,190,711,-73.9709376,40.7451712,-73.9712361,40.7445132
4865,171574337,primary,92,682,-73.9814928,40.768258,-73.9817632,40.7684033
4901,171960755,primary,432,174,-73.9412279,40.8513207,-73.9412201,40.851404
4902,171960785,primary,712,432,-73.9414406,40.8510242,-73.9412279,40.8513207
4907,176910406,secondary,4,714,-73.9848805,40.7741585,-73.9823049,40.7730986
4936,186202420,secondary,598,209,-73.9810182,40.7676993,-73.9814067,40.7680307
4940,194920158,secondary,605,715,-73.9966648,40.7667398,-73.9946355,40.7658858
4942,194920158,secondary,715,716,-73.9946355,40.7658858,-73.9917852,40.7646863
4946,194920158,secondary,716,256,-73.9917852,40.7646863,-73.9889429,40.7634901
4950,194920158,secondary,256,717,-73.9889429,40.7634901,-73.9861011,40.7622941
4962,194920159,trunk,605,307,-73.9966648,40.7667398,-73.9948535,40.7692528
4967,194923759,secondary,463,320,-74.0036256,40.7136499,-74.0081225,40.7119926
4970,194923764,primary,668,360,-73.9803529,40.730428,-73.9780305,40.7294404
4976,194923764,primary,360,581,-73.9780305,40.7294404,-73.9756829,40.7284535
4978,194923765,secondary,571,346,-73.9751082,40.7354184,-73.9747807,40.7353695
5007,194923793,secondary,485,466,-74.0085372,40.7431693,-74.0087517,40.7430653
5015,194923799,secondary,531,322,-74.0070372,40.7489204,-74.0076496,40.7481843
5023,194923801,trunk,485,98,-74.0085372,40.7431693,-74.0076956,40.7477566
5048,194923806,trunk,448,718,-74.0084826,40.7503864,-74.0078318,40.7480596
5088,194926840,primary,711,408,-73.9712361,40.7445132,-73.9720776,40.7431864
5105,194926842,primary,346,408,-73.9747807,40.7353695,-73.9720776,40.7431864
5106,194926845,primary,110,719,-74.0047915,40.756966,-74.005023,40.7570603
5109,194926850,trunk,493,110,-74.0066114,40.7544696,-74.0047915,40.756966
5111,194926851,secondary,720,338,-73.9897914,40.7572335,-73.9883858,40.7591595
5114,194926851,secondary,338,332,-73.9883858,40.7591595,-73.9879285,40.7597869
5120,194926854,secondary,692,298,-73.9934596,40.7521959,-73.9925251,40.7534779
5121,194926854,secondary,298,721,-73.9925251,40.7534779,-73.992079,40.754091
5124,194926855,primary,627,705,-73.9912267,40.7603553,-73.9926312,40.7584296
5135,194933372,secondary,34,7,-73.9343063,40.8067889,-73.9374246,40.8043853
5143,195743131,primary,684,182,-73.9816256,40.7786177,-73.9811304,40.7792922
5145,195743132,primary,331,590,-73.9783287,40.7831525,-73.9773621,40.7844628
5150,195743133,primary,590,724,-73.9773621,40.7844628,-73.9750103,40.7876846
5160,195743133,primary,724,290,-73.9750103,40.7876846,-73.970364,40.7940493
5172,195743136,primary,182,405,-73.9811304,40.7792922,-73.98021,40.780561
5176,195743136,primary,405,331,-73.98021,40.780561,-73.9783287,40.7831525
5183,195743137,primary,358,146,-74.0142449,40.7045237,-74.0150062,40.7047334
5198,195743141,primary,594,714,-73.9823238,40.7739217,-73.9823049,40.7730986
5209,195743143,primary,725,394,-73.9712265,40.795291,-73.9677887,40.8013053
5211,195743145,primary,64,639,-73.9445661,40.834739,-73.9450015,40.8341411
5215,195743145,primary,639,80,-73.9450015,40.8341411,-73.9453257,40.8336979
5224,195743146,primary,726,701,-73.9582483,40.815657,-73.9503944,40.8264178
5233,195743148,primary,727,60,-73.966794,40.8042094,-73.9678102,40.802787
5244,195743150,primary,510,137,-73.9505823,40.8264958,-73.9583909,40.8158075
5247,195743151,primary,708,728,-73.9820581,40.7787921,-73.9821323,40.7779293
5262,195743153,secondary,2,729,-73.9641881,40.792384,-73.96004,40.7980472
5266,195743154,secondary,8,2,-73.9647071,40.7916741,-73.9641881,40.792384
5277,195743155,secondary,390,731,-73.978728,40.772417,-73.9759585,40.7762171
5287,195743156,secondary,731,230,-73.9759585,40.7762171,-73.9717336,40.7820374
5288,195743157,secondary,734,223,-73.9910568,40.7235993,-73.9910059,40.7237383
5293,195743159,primary,231,9,-73.9745419,40.7832429,-73.975483,40.7819523
5299,195743164,primary,318,41,-73.9898997,40.7344472,-73.9871818,40.7332927
5301,195743166,secondary,371,679,-73.9686697,40.7673451,-73.9671748,40.7667142
5302,195743166,secondary,679,587,-73.9671748,40.7667142,-73.9669476,40.7666184
5303,195743166,secondary,587,349,-73.9669476,40.7666184,-73.9654448,40.7659843
5304,195743168,secondary,577,735,-73.9542449,40.7661805,-73.9564983,40.7671158
5311,195743177,primary,168,736,-73.9887918,40.7229078,-73.9885783,40.7228497
5324,195743180,secondary,449,402,-73.9654336,40.7717839,-73.9621508,40.7763235
5336,195743180,secondary,402,143,-73.9621508,40.7763235,-73.959774,40.779542
5361,195743183,secondary,371,283,-73.9686697,40.7673451,-73.9682154,40.7679674
5377,195743185,secondary,283,449,-73.9682154,40.7679674,-73.9654336,40.7717839
5378,195743189,secondary,562,737,-74.0132135,40.7152193,-74.0135528,40.715273
5399,195743200,secondary,394,738,-73.9677887,40.8013053,-73.9679942,40.8014007
5401,195743201,secondary,729,739,-73.96004,40.7980472,-73.962876,40.7992369
5407,195743208,primary,740,692,-73.990617,40.7510002,-73.9934596,40.7521959
5410,195743211,secondary,741,742,-73.9927954,40.7683937,-73.9899624,40.7671828
5413,195743211,secondary,742,743,-73.9899624,40.7671828,-73.9871254,40.7659937
5415,195743212,secondary,594,42,-73.9823238,40.7739217,-73.9844165,40.7747952
5418,195743214,secondary,731,744,-73.9759585,40.7762171,-73.9787899,40.7774175
5420,195743214,secondary,744,684,-73.9787899,40.7774175,-73.9816256,40.7786177
5428,195743218,secondary,746,494,-73.9732066,40.7952534,-73.9753112,40.7961379
5430,195743219,secondary,725,145,-73.9712265,40.795291,-73.9714107,40.7953622
5439,195743221,secondary,746,127,-73.9732066,40.7952534,-73.9685615,40.8016434
5482,195743301,primary,742,219,-73.9899624,40.7671828,-73.988561,40.7691175
5483,195743304,secondary,741,633,-73.9927954,40.7683937,-73.9932635,40.7677405
5485,195743305,secondary,747,194,-73.931271,40.8034868,-73.9313853,40.8018404
5490,195743309,primary,565,748,-73.9447671,40.7832021,-73.9446883,40.7833095
5509,195743319,primary,221,88,-73.932669,40.8040762,-73.9335781,40.8027762
5511,195743323,primary,88,749,-73.9335781,40.8027762,-73.9470777,40.784269
5521,195743326,primary,749,723,-73.9470777,40.784269,-73.9517388,40.777887
5534,195743332,secondary,82,225,-73.9494264,40.7965966,-73.9552767,40.7885847
5535,195743334,secondary,225,141,-73.9552767,40.7885847,-73.9557686,40.7879101
5543,195743335,secondary,10,286,-73.967039,40.772461,-73.969825,40.768646
5547,195743336,secondary,129,266,-73.973968,40.762967,-73.975373,40.76104
5565,195743341,secondary,196,160,-73.9936067,40.7360129,-73.996351,40.732255
5568,195743342,secondary,286,277,-73.969825,40.768646,-73.970281,40.768025
5576,195743342,secondary,277,154,-73.970281,40.768025,-73.972553,40.764898
5583,195743344,secondary,114,750,-73.9869489,40.7560361,-73.989243,40.752895
5608,195743554,secondary,453,668,-73.9862637,40.7222803,-73.9803529,40.730428
5624,195745911,secondary,76,166,-73.9902009,40.714051,-73.9923742,40.7150548
5631,195745913,primary,751,88,-73.9358199,40.8037216,-73.9335781,40.8027762
5633,195745916,primary,359,453,-73.9837884,40.7215498,-73.9862637,40.7222803
5637,195745925,primary,97,301,-73.997981,40.7136728,-73.9974137,40.714086
5646,196116967,secondary,752,323,-73.956257,40.81337,-73.947602,40.8252298
5656,196116967,secondary,323,661,-73.947602,40.8252298,-73.9429693,40.8315635
5681,196116972,secondary,661,753,-73.9429693,40.8315635,-73.9406514,40.8347248
5682,196116975,primary,754,339,-73.982295,40.7726333,-73.9822655,40.7706087
5691,196116975,primary,339,755,-73.9822655,40.7706087,-73.9822255,40.7683169
5692,196116978,secondary,27,452,-74.0025285,40.7186389,-74.0072254,40.7130447
5701,196116978,secondary,452,320,-74.0072254,40.7130447,-74.0081225,40.7119926
5714,196116982,primary,60,738,-73.9678102,40.802787,-73.9679942,40.8014007
5726,196116982,primary,738,145,-73.9679942,40.8014007,-73.9714107,40.7953622
5732,196116983,primary,756,726,-73.9666191,40.8041373,-73.9582483,40.815657
5743,196116985,primary,394,756,-73.9677887,40.8013053,-73.9666191,40.8041373
5744,196116986,secondary,312,757,-73.9610568,40.8017903,-73.9638672,40.8029837
5747,196116987,secondary,757,756,-73.9638672,40.8029837,-73.9666191,40.8041373
5750,196116988,secondary,139,455,-73.9762208,40.7656707,-73.979076,40.766876
5752,196116989,primary,580,97,-73.9985204,40.7134431,-73.997981,40.7136728
5763,196116996,secondary,751,221,-73.9358199,40.8037216,-73.932669,40.8040762
5764,196116998,secondary,349,758,-73.9654448,40.7659843,-73.9638433,40.7653085
5765,196117001,secondary,758,759,-73.9638433,40.7653085,-73.9616082,40.7643653
5766,196117001,secondary,759,94,-73.9616082,40.7643653,-73.95924,40.763366
5781,196117039,secondary,622,604,-73.9741902,40.7539937,-73.974648,40.753367
5844,196117054,secondary,664,214,-73.9398455,40.8385135,-73.9392736,40.8416657
5848,196117056,secondary,656,573,-73.952917,40.80778,-73.952591,40.810765
5859,196117058,secondary,413,396,-73.941368,40.830891,-73.940048,40.8344923
5862,196117067,primary,726,137,-73.9582483,40.815657,-73.9583909,40.8158075
5863,196117073,primary,342,102,-73.99684,40.737361,-73.999684,40.738552
5864,196117074,primary,102,636,-73.999684,40.738552,-74.0024906,40.7397447
5868,196117075,primary,348,20,-74.0051265,40.7408505,-74.0081809,40.7421216
5869,196117076,primary,413,661,-73.941368,40.830891,-73.9429693,40.8315635
5871,196117077,primary,583,413,-73.9345631,40.8280397,-73.941368,40.830891
5873,196117078,primary,760,761,-73.9457725,40.8327461,-73.9459609,40.8328285
5874,196117083,primary,457,205,-73.980036,40.765521,-73.9828783,40.7667155
5877,196117084,primary,205,243,-73.9828783,40.7667155,-73.9857183,40.767916
5879,196117084,primary,243,219,-73.9857183,40.767916,-73.988561,40.7691175
5893,196117086,primary,344,751,-73.9493307,40.785194,-73.9358199,40.8037216
5894,196117089,primary,758,275,-73.9638433,40.7653085,-73.9633881,40.7659323
5901,196117089,primary,275,652,-73.9633881,40.7659323,-73.9606044,40.769747
5909,196117089,primary,652,411,-73.9606044,40.769747,-73.9573098,40.7742971
5916,196117089,primary,411,294,-73.9573098,40.7742971,-73.953979,40.7788316
5926,196117089,primary,294,344,-73.953979,40.7788316,-73.9493307,40.785194
5967,196117090,secondary,342,279,-73.99684,40.737361,-73.992805,40.742901
5970,196117091,secondary,102,644,-73.999684,40.738552,-74.001095,40.736564
5973,198595460,secondary,46,672,-73.9624232,40.7614413,-73.9634382,40.7618673
5985,198595548,primary,368,745,-73.9639047,40.7612328,-73.9643451,40.7606127
5989,198595549,primary,672,368,-73.9634382,40.7618673,-73.9639047,40.7612328
5991,198924552,secondary,289,680,-73.9714037,40.7635979,-73.9699023,40.7629704
5992,198924552,secondary,680,59,-73.9699023,40.7629704,-73.9696806,40.7628767
5994,198924552,secondary,59,212,-73.9696806,40.7628767,-73.9681807,40.7622356
5998,198924552,secondary,212,380,-73.9681807,40.7622356,-73.9665764,40.761555
6001,198924587,secondary,289,440,-73.9714037,40.7635979,-73.9709542,40.7642198
6010,198924778,secondary,154,185,-73.972553,40.764898,-73.973015,40.764279
6031,204082744,secondary,753,396,-73.9406514,40.8347248,-73.940048,40.8344923
6034,204083742,primary,583,477,-73.9345631,40.8280397,-73.9349729,40.8279984
6052,220536846,secondary,296,85,-73.9627815,40.7815298,-73.9693488,40.7853033
6058,220544055,secondary,230,217,-73.9717336,40.7820374,-73.9637494,40.7770004
6070,221687793,primary,310,552,-73.9905493,40.7191936,-73.990284,40.7191088
6072,221687794,primary,168,762,-73.9887918,40.7229078,-73.9904721,40.7193451
6077,222299238,secondary,330,564,-74.0096671,40.712736,-74.0134178,40.7144376
6081,222299242,primary,134,763,-73.9980743,40.7137811,-73.9986811,40.7135191
6088,222299272,secondary,383,535,-74.0088463,40.7138056,-74.010128,40.714383
6097,222299274,trunk,562,764,-74.0132135,40.7152193,-74.0127588,40.7171144
6126,222299275,secondary,423,358,-74.0086338,40.7113899,-74.0142449,40.7045237
6127,222299276,primary,765,766,-73.9785141,40.7368726,-73.975343,40.741274
6135,222299276,primary,766,659,-73.975343,40.741274,-73.973512,40.743782
6137,222299277,secondary,330,383,-74.0096671,40.712736,-74.0088463,40.7138056
6138,223486854,secondary,357,397,-73.934693,40.847999,-73.9370276,40.8489682
6141,223486855,primary,417,148,-73.9357231,40.8501764,-73.938284,40.850909
6157,223486858,primary,417,313,-73.9357231,40.8501764,-73.9313326,40.8593027
6164,223486858,primary,313,288,-73.9313326,40.8593027,-73.9300037,40.8621121
6188,223486858,primary,288,21,-73.9300037,40.8621121,-73.9272714,40.8655306
6194,223503123,primary,634,178,-73.9439155,40.8352891,-73.9410885,40.8391601
6196,223503125,primary,80,761,-73.9453257,40.8336979,-73.9459609,40.8328285
6198,223503126,secondary,667,526,-73.9469169,40.8349476,-73.9456209,40.8351645
6205,223503127,primary,761,510,-73.9459609,40.8328285,-73.9505823,40.8264958
6217,223503128,primary,760,637,-73.9457725,40.8327461,-73.9448113,40.8340611
6218,223508325,secondary,26,100,-73.9412769,40.8392425,-73.943066,40.840193
6224,223508330,primary,26,447,-73.9412769,40.8392425,-73.9441039,40.8353715
6225,223874078,secondary,499,410,-73.9376885,40.8483904,-73.935172,40.847358
6227,223874078,secondary,410,642,-73.935172,40.847358,-73.9323138,40.8461493
6234,223879815,secondary,648,767,-73.919996,40.865797,-73.917205,40.866813
6235,223889616,primary,172,372,-73.959493,40.817007,-73.961038,40.818704
6239,223902550,secondary,648,480,-73.919996,40.865797,-73.918943,40.864463
6245,226007046,secondary,753,398,-73.9406514,40.8347248,-73.9401964,40.8353595
6247,226007046,secondary,398,384,-73.9401964,40.8353595,-73.9398835,40.8358221
6249,226007049,secondary,430,100,-73.9391904,40.8486855,-73.943066,40.840193
6255,226007050,secondary,148,616,-73.938284,40.850909,-73.935602,40.857109
6265,226007071,secondary,664,384,-73.9398455,40.8385135,-73.9398835,40.8358221
6267,226007077,primary,74,480,-73.9196152,40.8634463,-73.918943,40.864463
6271,226007079,primary,699,480,-73.92066,40.8631896,-73.918943,40.864463
6283,226007081,secondary,24,441,-73.9361411,40.8147821,-73.942262,40.806416
